,placefp,geoname,p_parkacc,pop2010,gini_index,median_hh_income,athome,bicycle,car,carpool,cartotal,publictr,walk,median_income,food_afford,ave_fam_size,hfood_acc,job_house_low,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,livewage_m,poverty_child,poverty_conc,poverty_all,unemp_rate,day_care,inf_care,violent_crime,child_abuse,voted,bad_water,p_trans_acc,traf_fatal,traf_sev,alc_off,alc_on,alc_tot,hh_f,hh_f_child,hh_m,hh_m_child,hh_married,hh_married_child,hh_nonfam,hh_nonfam_solo,placename,county,regionid,zri_sqft,hval_sqft
394,44826,McFarland city,0.7506886,12707.0,0.393,35656.0,0.6,0.0,52.9,42.4,95.2355883127,0.8,1.9,16154.0,0.6507284,4.74,9.0909091,2.763308,1.5291997,1.4910369,27.333333,17.232829,42.0,47.3527058824,96.1381149425,40.6,,34.9,17.1,,,5.03659400331,,40.5445729,100.0,,1.61407473166,4.84222419498,54.9067443142,19.8394585661,57.7555677973,14.0,6.8,9.1,4.2,64.7,42.3,12.3,10.5,McFarland,Kern,39704.0,0.896,85.0
395,44910,McKinleyville CDP,0.537458,15177.0,0.428,47120.0,5.2,1.01503276372,77.4,12.2,89.6055505589,1.1,2.1,22614.0,0.2809798,2.81,20.6678646,0.8981788,0.3766049,0.4505888,0.0,6.324507,91.8,23.0246722689,86.9565217391,10.5,0.0,10.2,7.9,137.626262626,,,4.67762326169,66.6629588,0.0,,8.28598484848,23.6742424242,13.5270475061,10.5686235751,19.9775976807,9.9,5.3,8.2,5.7,48.9,22.0,33.0,27.2,McKinleyville,Humboldt,12654.0,,174.0
396,45022,Madera city,0.6501889,61416.0,0.42,40889.0,3.7,0.477471049887,70.3,21.3,91.6030953296,0.2,1.8,20768.0,0.4417792,4.18,12.403288,1.0520138,0.8649207,0.8229508,16.182542342,13.121001756,55.8,42.1446029264,83.8517674419,34.9,23.299187,25.7,12.6,190.657045196,10.6571936057,5.81281750684,4.39696760855,52.3915324,0.0,,14.2490254684,32.2299385596,40.3526768269,23.5541227042,42.212127133,19.1,13.0,7.7,4.0,52.0,31.5,21.2,17.7,Madera,Madera,32629.0,0.79,82.0
397,45120,Magalia CDP,0.550221,11310.0,0.38,38962.0,9.3,0.0,80.9,6.6,87.4734042553,1.9,0.7,18846.0,0.3638715,2.99,12.5,0.4112628,0.0821462,0.1370793,7.0011494252,10.759446807,87.1,22.1442841287,91.1874285714,21.5,0.0,18.9,12.2,,,,,68.9629183,0.0,,,13.7457044674,8.0017683466,6.99381078691,10.9106984969,11.1,5.8,3.3,1.9,54.3,18.8,31.3,26.1,Magalia,Butte,25710.0,0.866,99.0
398,45246,Malibu city,0.8513246,12645.0,0.584,125202.0,17.9,0.250581707535,67.3,4.6,71.8990513693,0.7,8.7,62188.0,0.107182,2.71,11.1111111,6.9437229,0.9759054,1.1517795,0.3334120826,11.203645184,97.2,6.92041522491,31.5230434783,5.3,0.0,6.3,6.8,341.968911917,51.5021459227,2.05614867537,,59.5500803,0.0,0.0,28.2854314314,84.8562942942,11.1506524318,21.107156979,24.0332147094,6.4,3.9,1.3,0.5,58.2,24.7,34.1,28.6,Malibu,Los Angeles,12520.0,3.506,843.0
399,45358,Mammoth Lakes town,1.0,8234.0,0.42,54414.0,5.4,3.42603788795,53.2,16.6,69.810560258,5.3,11.5,45694.0,0.2770295,5.44,10.0,5.5530146,0.5310741,1.9265515,,4.069546,81.9,25.3709198813,65.2747428571,17.6,0.0,15.2,5.7,380.597014925,166.666666667,5.58659217877,3.16139767055,64.1362185,0.0,,2.46536166856,32.0497016912,45.7614768035,55.1372358513,59.4364828759,7.9,5.0,8.4,4.1,39.0,24.0,44.6,31.0,Mammoth Lakes,Mono,35858.0,1.482,
400,45400,Manhattan Beach city,0.9623737,35135.0,0.503,131723.0,8.7,0.747330960854,82.7,3.6,86.2574139976,0.4,2.9,75635.0,0.0862432,2.66,10.0578552,19.9764706,1.1415558,1.1758472,0.0,13.873095,98.8,3.03988326848,26.5712751678,1.6,0.0,3.0,4.6,1040.51172708,180.85106383,1.36615910061,0.686833260266,65.4217564,0.0,0.000626156254447,1.13952322348,11.3952322348,51.2081969546,54.9195958446,62.7607798492,4.5,2.2,3.8,1.9,55.8,29.9,35.9,27.5,Manhattan Beach,Los Angeles,19177.0,2.578,612.0
401,45484,Manteca city,0.9816382,67096.0,0.379,60944.0,2.9,0.388744249082,76.1,17.4,93.4056136096,1.4,1.1,29524.0,0.2375025,3.17,10.4688014,2.6297156,0.6329586,0.5552425,5.7147968522,12.826791244,82.5,13.7143962599,76.0543368177,11.6,0.0,9.1,11.8,213.650564768,20.3612479475,3.59186836771,3.54878721058,60.3420375,94.1146633647,,5.85893533894,15.7266159098,32.6606653154,27.374210087,34.8917968284,13.4,8.0,5.9,3.2,56.3,28.7,24.4,18.8,Manteca,San Joaquin,53148.0,0.802,100.0
402,45736,Maricopa city,0.8908146,1154.0,0.354,39464.0,0.0,0.0,82.9,5.8,88.7096774194,1.6,9.7,11667.0,0.8585064,4.27,,0.5849057,0.5230769,1.0625,8.0,,65.6,30.2325581395,100.0,46.0,,33.8,21.7,,,,,60.5995717,0.0,,,,44.280762565,,44.280762565,23.2,7.8,7.3,3.9,40.2,22.5,29.2,23.8,Maricopa,Kern,19202.0,0.876,
403,45778,Marina city,0.8174257,19718.0,0.417,51547.0,3.1,0.136525939929,73.4,14.6,88.006721277,3.4,3.4,25352.0,0.2926154,3.4,14.9690296,1.4862637,0.4610975,0.4745048,0.0,6.388437,79.3,19.9334713896,68.3155778894,19.2,0.0,14.9,6.5,57.0377184913,,2.68789938128,2.31481481481,61.4929056,0.0,,7.23746109865,20.6784602818,47.7837508875,51.7547418602,55.2591540724,17.0,8.4,6.9,3.4,38.5,15.5,37.6,27.3,Marina,Monterey,30025.0,1.288,222.0
404,45932,Mariposa CDP,0.1817763,2173.0,0.386,47905.0,4.4,0.0,57.0,8.7,65.7103825137,5.5,24.5,35750.0,0.1582845,2.7,,0.39413,0.4803419,1.185654,12.666667,8.716159,81.9,0.0,90.8333333333,17.9,,13.5,4.4,,,,,72.4381625,,,37.7002827521,113.100848256,30.7409111827,23.3317993557,34.1463414634,17.2,12.8,4.4,0.0,35.0,15.6,43.4,40.6,Mariposa,Mariposa,19207.0,,116.0
405,46114,Martinez city,0.8208743,35824.0,0.404,75679.0,6.4,0.487668161435,74.5,10.2,84.7197309417,6.0,1.5,31418.0,0.2096811,2.85,13.316823,3.6170799,1.3199894,1.3484571,0.333333,9.186085,92.6,7.85830741146,68.7002385965,9.8,0.0,7.9,7.4,485.545335085,125.348189415,2.03774006253,3.20942295224,68.5024554,0.0,0.250418713711,11.2396174034,12.9255600139,36.4392585976,29.9408217954,43.4708575257,10.2,5.8,4.4,1.6,48.6,18.7,36.8,30.7,Martinez,Contra Costa,12592.0,1.234,220.0
406,46170,Marysville city,1.0,12072.0,0.448,37858.0,6.0,0.427655024947,75.3,13.2,88.4533143264,0.0,4.5,30159.0,0.2323084,3.21,1.3542319,0.977195,1.6598345,1.7483911,3.9998619394,8.7409621279,74.8,32.6978385093,85.2358513732,30.1,0.0,23.2,14.1,,,6.87541418158,,55.6681837,0.0,,16.298590172,24.4478852579,56.6600397614,46.4711729622,59.9900596421,18.4,13.7,5.9,3.6,39.4,17.8,36.3,29.6,Marysville,Yuba,19230.0,0.832,88.0
407,46226,Mather CDP,0.8220625,4451.0,0.315,84931.0,2.7,0.0,81.4,10.3,91.6900093371,3.6,0.7,71705.0,0.0758479,2.63,,11.4545455,1.9026055,1.7841768,18.00104812,10.887059581,94.8,,,2.7,0.0,5.8,9.8,,,,,62.6476378,0.0,0.0,,22.232103157,9.43608177938,9.43608177938,9.43608177938,15.0,7.8,3.0,0.5,53.9,32.0,28.1,19.0,Mather,Sacramento,395645.0,0.826,116.0
408,46492,Maywood city,0.703121,27395.0,0.381,38740.0,3.5,1.94050343249,61.4,17.2,78.6910755149,7.5,6.4,25000.0,0.3668125,3.94,13.8042849,0.8991532,0.4576371,0.3385844,1.3330531439,15.251036658,40.9,57.6677330977,85.2109714286,30.7,0.0,22.5,12.1,81.6808309726,,5.51195473627,4.65021137324,40.4664275,0.0,1.0,2.89766882543,12.3150925081,100.0,48.4613980653,100.0,21.0,15.9,13.0,7.4,52.5,34.2,13.5,10.8,Maywood,Los Angeles,32753.0,1.526,216.0
409,46632,Meadow Vista CDP,0.5402549,3217.0,0.36,73021.0,13.3,0.0,67.2,14.2,81.3873626374,0.0,2.1,48750.0,0.1093988,2.35,50.0,2.9322034,0.296217,0.4162487,16.666667,7.337235,98.5,23.5099337748,75.8121290323,3.4,0.0,1.9,5.8,539.215686275,,,2.79126213592,76.7716535,0.0,0.0,5.86338317209,17.5901495163,4.10320174075,4.10320174075,4.10320174075,7.6,2.4,1.2,1.2,70.1,23.2,21.2,17.6,Meadow Vista,Placer,46477.0,0.908,163.0
410,46660,Mecca CDP,0.537484,8577.0,0.355,26207.0,0.0,0.0,51.4,41.2,92.5405879772,2.5,4.0,12447.0,0.8145595,4.41,,0.1286255,0.137227,0.1330571,13.997551594,8.2820630147,26.5,73.880991511,100.0,64.1,,50.4,28.6,,,,,43.1565968,0.0,0.0,2.5406504065,17.7845528455,14.2240876763,13.1980879095,16.0895417978,30.0,24.1,16.7,9.6,44.5,32.1,8.8,4.5,Mecca,Riverside,29842.0,1.314,
411,46828,Mendota city,0.8893227,11014.0,0.376,25216.0,0.4,0.0,49.2,42.0,91.161971831,0.0,0.8,13886.0,0.6289223,4.1,,0.4151858,0.4497126,0.52827,7.333333,,30.8,74.7627679783,97.619047619,58.5,,44.6,21.6,125.398512221,,6.44634102052,4.36445444319,43.3834977,0.0,,7.61745158157,17.1392660585,58.253132377,40.3577265299,58.3348465589,24.7,17.9,15.3,9.6,43.7,28.6,16.4,14.7,Mendota,Fresno,9553.0,0.862,77.0
412,46842,Menifee city,0.0750913,77519.0,0.405,52246.0,6.0,0.0555802578924,76.4,15.1,91.5332740477,0.5,1.1,34113.0,0.2107953,3.18,,3.206087,0.3147895,0.2861604,52.367441322,9.9678389192,83.3,,,11.8,0.0,9.0,12.0,115.626403233,1.25667609174,0.82560404546,4.55400828002,60.7432757,0.0,0.0,18.7326332879,55.677548939,8.94490383003,9.66343735084,13.6044066616,9.1,4.6,5.5,3.1,54.8,23.5,30.6,26.1,Menifee,Riverside,46500.0,0.786,97.0
413,46870,Menlo Park city,0.8543683,32026.0,0.509,107860.0,7.5,7.650980646,66.0,9.4,75.428830345,5.7,3.1,52266.0,0.1340331,2.99,13.871558,5.0271248,2.0354694,1.8645734,0.0,8.703404,93.4,11.0635063039,56.089615431,6.3,0.0,6.2,6.0,218.718209563,24.0054869684,1.28020982951,2.98946336682,70.3050923,0.0,0.676138137763,6.3738112842,22.9457206231,47.2334977831,33.3947417723,51.6486604634,8.2,4.4,2.8,1.1,49.1,23.9,39.8,32.1,Menlo Park,San Mateo,39748.0,2.262,616.0
414,46884,Mentone CDP,0.3525229,8720.0,0.363,54135.0,2.8,0.29525323643,83.0,10.4,93.3908698615,1.0,2.5,52563.0,0.1369064,3.06,18.1818182,0.9657702,0.4182777,0.2947368,71.592966324,9.9876522358,83.3,7.64331210191,52.3969550173,4.2,0.0,7.0,6.0,266.112266112,67.2268907563,,2.54934210526,55.350643,0.0,0.0,2.25886604924,18.0709283939,41.1467889908,21.9724770642,41.1697247706,18.9,9.2,5.9,3.5,44.3,19.9,30.9,23.9,Mentone,San Bernardino,9058.0,1.026,125.0
415,46898,Merced city,0.7625193,78958.0,0.466,36269.0,3.4,1.33754078962,75.1,11.0,86.0544339656,0.9,3.3,17202.0,0.4430597,3.51,12.8127359,0.8133277,0.9259177,0.9616451,18.213497237,12.763279185,70.7,36.9767862476,87.6709565217,33.0,9.7858872,26.2,13.1,106.492614222,17.8935447339,6.95306365409,7.36598008457,47.5920871,0.0,,7.44108711717,24.375975039,37.7884444895,25.0272296664,44.6541199119,19.6,12.8,9.0,5.5,43.6,24.2,27.7,21.3,Merced,Merced,25855.0,0.756,70.0
416,47332,Middletown CDP,0.8321995,1323.0,0.33,45925.0,0.0,2.20913107511,61.7,16.1,77.7614138439,0.0,20.0,,,5.47,,1.2380952,0.6366322,0.5161677,0.0,6.809987,87.1,44.3290181818,100.0,17.0,,12.6,11.4,,,,,64.0535373,0.0,,,60.7533414338,22.7513227513,42.2524565382,44.5200302343,13.1,4.8,0.0,0.0,62.1,24.0,24.8,14.4,Middletown,Lake,12710.0,1.134,
417,47486,Millbrae city,0.9896433,21532.0,0.433,80763.0,3.4,0.229909081409,67.9,14.0,81.9625875222,8.9,3.0,46563.0,0.1345052,2.67,16.7258264,9.5337838,0.5869565,0.6027663,0.0,8.3355563774,89.5,9.60897354497,54.3428930818,5.0,0.0,5.9,5.5,378.684807256,,1.53260263793,1.61975570898,64.0891926,0.0,0.506873490619,4.76040863348,29.5145335276,30.8935537804,34.2513468326,35.8211034739,7.9,2.6,4.5,1.8,56.0,23.3,31.5,27.9,Millbrae,San Mateo,53327.0,1.88,493.0
418,47710,Mill Valley city,1.0,13903.0,0.489,105478.0,15.9,3.62350861688,63.5,4.7,68.1985564884,8.3,3.2,53594.0,0.1162695,2.67,17.1974036,7.1881188,0.7565799,0.8146013,0.0,8.026562,97.7,2.21089960887,57.0532957746,1.7,0.0,2.4,4.5,725.974025974,,0.431561533482,1.26068376068,77.0692826,0.0,0.712508091779,,11.6885583624,49.8741278861,50.6005898008,66.6618715385,5.1,2.3,2.6,2.0,46.2,24.9,46.1,36.8,Mill Valley,Marin,19379.0,2.716,538.0
419,47766,Milpitas city,0.8978889,66790.0,0.373,92694.0,2.7,0.277128547579,80.0,12.0,92.0100166945,2.2,1.1,43322.0,0.1750434,3.23,10.9495374,9.8497475,2.0978779,1.5713588,0.666667,10.00886,86.5,8.96208413188,62.6301424149,6.5,0.0,5.8,7.3,804.507195221,92.5524222704,1.36247941309,2.35037406484,59.9022384,0.0,0.837400808504,5.83841121467,15.6715248394,38.3126216499,38.8606078754,45.2343165144,11.8,5.2,7.0,2.6,62.1,32.9,19.1,15.2,Milpitas,Santa Clara,39798.0,1.54,321.0
420,47976,Mira Loma CDP,0.4521204,21930.0,0.362,62832.0,4.5,0.120992135511,78.0,13.6,91.6152450091,0.9,1.5,26099.0,0.3542017,4.02,8.5009014,,,,37.377109075,17.242076149,66.5,31.8221170791,73.8038567493,19.5,0.0,13.4,13.0,155.447605829,25.5885363357,,3.17645102278,50.8276256,0.0,0.0,19.8560436833,39.7120873666,21.0943912449,18.9056087551,26.1924304606,11.6,7.0,7.0,3.7,63.7,32.1,17.7,14.8,Mira Loma,Riverside,5994.0,1.128,160.0
421,48147,Mission Canyon CDP,1.0,2381.0,0.491,76528.0,16.5,0.0,76.6,3.2,79.8514391829,0.0,3.6,51635.0,0.121033,2.61,,5.0769231,0.1756007,0.2251185,0.333333,7.9339995787,94.1,0.0,41.9410731707,0.0,,5.3,4.3,,,,,79.2538157,,,,18.7617260788,,,,8.6,4.1,7.2,1.1,47.1,12.8,37.1,31.7,Mission Canyon,Santa Barbara,116639.0,,535.0
422,48256,Mission Viejo city,0.9987568,93305.0,0.4,95878.0,8.2,0.328081156918,82.7,6.4,89.1387869631,1.0,0.7,60982.0,0.1159199,2.97,18.4365252,21.2692308,0.9858927,0.6978902,9.333333,10.818154992,94.6,9.84381955206,48.7558966327,4.0,0.0,4.2,6.1,440.159243593,52.6115135341,0.750227747709,1.94103835116,60.8018561,0.0,0.0,5.55068091911,21.5622604935,21.5979851026,20.0493006806,29.4239322652,7.9,3.8,3.3,1.2,61.6,28.0,27.2,21.5,Mission Viejo,Orange,12773.0,1.44,267.0
423,48298,Mi-Wuk Village CDP,0.890542,941.0,0.39,,,,,,,,,,,3.18,,0.0958904,0.0206009,0.0653951,12.289408141,6.7757728778,,,,,,,,,,,,75.5233494,0.0,,,23.6127508855,,,,,,,,,,,,Mi-Wuk Village,Tuolumne,116571.0,1.088,
424,48354,Modesto city,0.9615589,201165.0,0.449,50550.0,3.8,0.553845377473,81.8,9.2,91.0804400484,1.3,1.4,23604.0,0.3159882,3.34,8.3084037,1.6239741,0.9697791,1.0640113,9.5333366299,13.785814044,79.3,25.1665372062,78.4048792179,25.5,19.9470625,16.8,12.7,297.327017425,27.4589241503,6.94951905152,7.05869961027,52.4035856,0.0,,7.3580956453,33.0119966789,41.871597942,28.385653568,44.8373225959,14.8,9.3,7.1,3.5,48.8,23.2,29.3,23.1,Modesto,Stanislaus,25934.0,0.8,92.0
425,48452,Mojave CDP,0.7184993,4238.0,0.532,26492.0,0.0,3.27868852459,71.0,19.0,89.9710703954,0.8,4.3,6685.0,1.1043899,3.55,10.0,0.5439056,1.1525705,1.4683099,30.0,6.995649,66.9,43.3333333333,100.0,56.4,97.0086439,42.5,19.1,62.3052959502,,,10.4991394148,52.5016678,83.9273070569,,16.5107319758,77.0500825537,22.7229825389,8.56536101935,23.3600755073,17.8,14.0,8.9,2.9,36.5,13.2,36.8,27.6,Mojave,Kern,32910.0,0.788,75.0
426,48480,Mokelumne Hill CDP,0.4520124,646.0,0.385,,,,,,,,,,,,,0.254902,0.137457,0.167364,9.666667,7.400103,,,,,,,,,,,,67.961165,0.0,,27.1739130435,135.869565217,27.2445820433,41.4860681115,41.4860681115,,,,,,,,,Mokelumne Hill,Calaveras,15874.0,0.972,
427,48648,Monrovia city,0.8946707,36590.0,0.422,65477.0,5.8,0.747472574747,75.6,9.2,84.8515809852,5.0,2.4,39000.0,0.1880767,3.05,13.0858685,5.3029197,1.283665,1.0281032,18.0,12.922941,86.1,18.0467399787,70.627328,13.0,0.0,9.8,6.0,367.268746579,10.9140518417,1.96775075157,4.31201550388,56.0308912,0.0,0.0,2.19032860405,24.0936146445,53.9081716316,47.3708663569,66.6438917737,15.2,9.1,5.6,2.2,45.1,20.5,34.1,26.8,Monrovia,Los Angeles,32923.0,1.482,318.0
428,48690,Montague city,0.0,1443.0,0.393,31688.0,8.9,1.41129032258,70.6,14.5,85.0806451613,0.2,4.4,20313.0,0.3258777,2.94,,0.2745098,0.1380368,0.3,0.0,4.962795,82.7,33.75,93.9393939394,25.9,,20.5,19.8,479.166666667,344.827586207,2.079002079,8.5396039604,67.2592593,100.0,,,,21.483021483,24.7401247401,32.7096327096,16.0,11.9,9.0,8.1,33.1,14.4,41.9,31.1,Montague,Siskiyou,19430.0,,95.0
429,48760,Montara CDP,0.6376762,2909.0,0.325,161630.0,15.9,1.37404580153,73.6,0.5,74.096692112,5.0,1.3,,,2.56,0.0,,0.1521548,0.21625,0.0,8.0618370646,99.4,12.3674911661,100.0,0.0,,0.0,0.0,,,,,74.9872644,,0.0,,19.4489465154,17.6005500172,20.1443795119,20.1443795119,6.7,3.1,9.0,5.5,67.1,24.0,17.1,8.0,Montara,San Mateo,42528.0,1.694,405.0
430,48788,Montclair city,0.8851462,36664.0,0.402,53870.0,3.4,0.370640015885,71.5,17.3,88.7815209478,3.0,3.6,22232.0,0.4174258,4.01,7.1367556,6.0712531,1.4439332,1.1974285,30.992208528,15.650306035,70.1,28.3255378001,81.0520774194,23.7,0.0,15.2,15.6,140.454163162,2.26116449972,4.71852498364,4.7533485789,50.3204328,0.0,0.418257691468,8.32353006459,23.3058841809,40.0720052367,47.0461488108,56.3250054549,18.3,8.5,10.1,3.6,57.0,30.7,14.7,11.4,Montclair,San Bernardino,32927.0,1.186,172.0
431,48816,Montebello city,0.94248,62500.0,0.425,50881.0,2.4,0.565037346647,76.0,12.2,88.1380858392,6.3,2.0,31338.0,0.2635143,3.61,10.4328734,3.7914938,1.2288351,0.9484425,2.6668269995,15.133877937,69.2,35.4665863108,82.1433114166,22.6,0.0,14.9,8.4,195.752009185,7.98403193613,3.424,5.54999209403,46.1158975,24.7152,0.390592,5.11490964192,15.984092631,62.368,55.952,71.8864,19.9,8.8,7.6,3.8,48.8,24.5,23.7,19.9,Montebello,Los Angeles,25953.0,1.352,237.0
432,48844,Montecito CDP,0.4195204,8965.0,0.591,110375.0,22.7,0.0,59.9,6.1,66.0118490801,0.8,9.1,73011.0,0.1035699,3.15,18.1818182,3.1851852,0.8558275,1.5106929,0.333333,9.1794871595,96.8,17.2248803828,37.339055794,14.6,0.0,9.6,7.3,314.285714286,,,,76.7956707,0.0,,8.65707174548,43.2853587274,19.3976575572,13.0507529281,19.8103736754,10.5,6.8,1.7,0.3,53.5,18.4,34.4,28.9,Montecito,Santa Barbara,39843.0,,738.0
433,48872,Monterey city,0.9196692,27810.0,0.422,61271.0,8.2,3.23018282835,55.3,8.1,63.4601718457,4.4,18.6,23468.0,0.2510841,2.64,11.1950587,6.0812183,1.7212994,2.5685457,0.0,6.2137535836,92.7,14.7387389163,81.2443781095,9.5,0.0,10.6,7.2,427.777777778,62.6423690205,5.53757641136,1.46433632499,68.1003584,,,7.81078029695,44.0243980374,50.5429701546,55.1636102122,65.0449478605,7.7,3.4,3.9,1.7,38.8,13.5,49.5,41.0,Monterey,Monterey,19434.0,1.684,363.0
434,48914,Monterey Park city,0.930047,60269.0,0.445,52159.0,3.4,0.476857283427,76.1,12.9,88.9641600121,3.4,2.3,32019.0,0.243144,3.25,11.3546899,3.9748954,1.3922551,1.1263468,4.4574214492,14.857718561,75.3,31.9557630162,78.6296513761,16.2,0.0,12.6,6.9,360.124333925,,1.59285868357,4.17676131408,45.4695531,0.0,0.668867908875,4.29921192138,20.5039337789,43.3755330269,40.2130448489,53.0023726957,16.4,5.5,7.3,1.7,52.9,22.7,23.5,19.1,Monterey Park,Los Angeles,6021.0,1.424,295.0
435,48928,Monte Rio CDP,0.9835069,1152.0,0.472,41094.0,9.2,0.0,76.9,9.0,85.8951175407,2.4,1.4,45313.0,0.0988501,2.07,,0.6170213,0.1904177,0.5871212,0.0,6.2386098194,95.9,57.1428571429,100.0,6.2,,15.8,7.7,,,,,76.6288952,0.0,0.0,,77.6699029126,32.9861111111,31.6840277778,37.6736111111,8.6,7.1,5.7,4.5,33.1,2.9,52.7,34.5,Monte Rio,Sonoma,12804.0,1.422,231.0
436,48956,Monte Sereno city,0.5243939,3341.0,0.461,139145.0,12.9,0.554785020804,82.2,4.3,86.5464632455,0.0,0.0,,,2.88,12.5,7.1333333,0.3316283,0.2469841,0.333333,8.805177,99.1,0.0,100.0,3.0,0.0,2.4,5.5,,,0.299311583358,,78.3649876,0.0,0.0,,18.0581472341,4.72912301706,2.18497455852,5.98623166717,2.1,0.7,6.7,4.3,74.0,29.3,17.2,15.6,Monte Sereno,Santa Clara,39840.0,2.03,636.0
437,49138,Moorpark city,0.8248453,34421.0,0.38,101962.0,5.3,0.301702054989,82.6,8.7,91.2791028633,1.5,0.8,70911.0,0.1180766,3.58,22.1238043,13.8597561,0.8553144,0.4926282,4.0,10.394961,86.6,10.793485342,28.3667621777,3.2,0.0,3.5,5.1,233.976029182,21.2927756654,1.3944975451,,62.25661,0.0,0.0,4.69301796253,17.5988173595,31.2367450103,35.7310943901,40.0976148282,8.1,3.4,4.4,2.8,67.5,38.3,20.0,14.8,Moorpark,Ventura,25974.0,1.254,232.0
438,49180,Morada CDP,0.6081505,3828.0,0.52,84481.0,0.0,0.0,88.3,9.0,97.3019517796,1.9,0.8,,,2.96,28.5714286,1.7083333,0.2179335,0.2361647,4.0,11.901754,87.4,0.0,,1.4,0.0,4.5,9.8,,,,,73.325113,0.0,,4.09836065574,16.393442623,14.315569488,23.1191222571,31.4263322884,6.0,0.0,5.5,0.8,67.2,37.1,21.4,20.9,Morada,San Joaquin,19462.0,0.824,135.0
439,49187,Moraga town,0.362013,16016.0,0.444,118429.0,7.5,0.102369113776,70.4,7.2,77.5226674466,11.2,2.9,42151.0,0.1635988,2.85,,25.4878049,0.630106,0.4281328,0.0,8.919580753,98.6,,,3.3,0.0,4.6,5.4,1021.50537634,59.0405904059,0.686813186813,1.75097276265,74.3953533,0.0,0.0,3.76808681672,2.51205787781,6.4498001998,17.8134365634,21.3723776224,8.2,5.3,1.3,0.2,64.5,29.5,26.0,22.1,Moraga,Contra Costa,32942.0,1.458,371.0
440,49270,Moreno Valley city,0.7715564,193365.0,0.391,56507.0,2.4,0.0540708598618,78.2,14.2,92.4435973343,1.7,1.4,28642.0,0.3102956,3.86,11.9123999,3.7267958,0.4958083,0.4301575,63.745384908,12.341451667,75.5,28.1304463768,76.1364803313,20.8,9.5719818,16.2,11.4,117.299386224,14.0265766716,3.74421430973,6.47984358998,47.1173787,0.0,0.163483567347,6.30601936269,17.8492412469,21.6399038089,16.7212266956,25.6483851783,20.0,11.7,6.9,3.2,56.5,33.3,16.6,12.8,Moreno Valley,Riverside,25981.0,0.848,96.0
441,49278,Morgan Hill city,0.7864949,37882.0,0.429,92771.0,6.4,0.428604978863,73.8,12.7,86.5018788163,2.3,3.0,30912.0,0.2523712,3.47,8.1046462,13.0824373,1.0240625,0.7593558,1.0,9.1506892123,85.2,11.9820332226,79.2280852641,13.6,0.0,10.0,7.2,412.489379779,70.5009276438,1.42547911937,1.60427807487,67.8264184,0.0,0.357003326118,6.45824475671,16.6837989548,25.1781848899,24.7822184679,31.5690829418,12.7,9.0,5.7,2.0,61.5,32.5,20.1,15.0,Morgan Hill,Santa Clara,6043.0,1.242,270.0
442,49348,Morongo Valley CDP,0.8918919,3552.0,0.446,43604.0,12.5,0.0,72.9,14.6,87.5247524752,0.0,0.0,43750.0,0.1836045,3.54,,0.3617747,0.1097679,0.1266035,65.333333,6.156149,89.3,30.1775147929,76.9230769231,41.3,0.0,22.7,13.6,705.882352941,,,8.62190812721,64.7321429,88.2005899705,0.0,103.478010923,149.468237999,9.71283783784,8.24887387387,13.8513513514,5.8,4.9,11.4,5.3,37.0,10.7,45.8,36.1,Morongo Valley,San Bernardino,39870.0,0.884,84.0
443,49362,Morro Bay city,0.9431307,10234.0,0.429,53585.0,6.6,3.93966681675,74.0,8.1,82.0801440792,0.5,5.9,43188.0,0.1421968,2.66,6.25,1.8463612,0.4790633,0.8633315,0.0,7.377429,92.6,26.5010351967,86.9047619048,25.3,0.0,11.6,3.7,253.561253561,,2.83369161618,,72.0688674,0.0,,3.91060360167,11.731810805,42.0461207739,55.3253859683,59.4782098886,8.5,3.6,4.4,0.8,46.2,10.4,40.8,35.6,Morro Bay,San Luis Obispo,39879.0,1.504,298.0
444,49446,Moss Beach CDP,0.8282307,3103.0,0.409,102365.0,16.7,0.0,74.2,5.6,79.7629899727,2.1,0.0,83333.0,0.0817576,3.02,,5.3870968,0.4945165,0.4834308,0.0,8.0002641914,87.3,3.75223762376,40.0,3.5,,5.1,2.4,369.426751592,,,1.78970917226,70.3920421,0.0,0.0,8.72981230904,17.4596246181,44.537544312,33.3870447954,51.563003545,11.3,3.5,4.2,1.2,47.0,23.3,37.5,24.1,Moss Beach,San Mateo,53424.0,1.696,406.0
445,49544,Mountain Center CDP,1.0,63.0,0.331,,,,,,,,,,,,,,,,37.333333,7.658771,,,,,,,,,,,,66.6666667,,0.0,242.424242424,242.424242424,,1.5873015873,1.5873015873,,,,,,,,,Mountain Center,Riverside,49483.0,1.366,
446,49670,Mountain View city,0.6944077,74066.0,0.442,88244.0,4.8,3.36834663165,72.5,9.6,82.0245429755,4.7,2.6,35348.0,0.1835273,2.81,11.3806988,4.0326603,1.6255637,1.4355554,0.0,9.1134740939,90.4,13.0893788417,67.8578168498,5.7,0.0,6.8,6.1,493.745213173,94.5243193637,2.26824723895,1.41162206634,69.4226766,0.0,0.757365052791,2.75559523613,24.8003571251,65.0973456107,61.7692328464,72.8863446116,7.7,3.5,4.0,1.3,42.5,20.9,45.7,35.8,Mountain View,Santa Clara,32999.0,1.894,478.0
